year,permno,ticker,comnam,age,div12m_me,ffo_at_reit,beta,lnmcap,ret12,ret
2013,79233,HR,HEALTHCARE REALTY TRUST INC,252.0,0.045463424,0.01026023466885,0.7679781422284558,14.652819169459386,-0.067900561446181,-0.067900561446181
2014,79233,HR,HEALTHCARE REALTY TRUST INC,264.0,0.047462463,0.0089806516311356,0.6745192383319125,14.698848406615808,0.3448271817482384,0.3448271817482384
2015,79233,HR,HEALTHCARE REALTY TRUST INC,276.0,0.045821156,0.0136849474552801,0.600144679415653,14.770152762951374,0.086698205171285,0.086698205171285
2016,79233,HR,HEALTHCARE REALTY TRUST INC,288.0,0.03582888,0.0113045918117274,0.4100619206906271,15.067780900274146,0.1126117855595518,0.1126117855595518
2017,79233,HR,HEALTHCARE REALTY TRUST INC,300.0,0.035768833,0.0149588646243757,0.1082133813003763,15.17510131569817,0.0987824746210745,0.0987824746210745
2018,79233,HR,HEALTHCARE REALTY TRUST INC,312.0,0.0413759,0.01123485008725,0.1244664697513393,15.09651055919364,-0.076960068983489,-0.076960068983489
2019,79233,HR,HEALTHCARE REALTY TRUST INC,324.0,0.03618677,0.0149685927016304,0.3099692063123895,15.251300869210786,0.2173306238610797,0.2173306238610797
2020,79233,HR,HEALTHCARE REALTY TRUST INC,336.0,0.039332457,0.0144388359706122,0.4276373416365298,15.221256190065557,-0.0777721537340827,-0.0777721537340827
2021,79233,HR,HEALTHCARE REALTY TRUST INC,348.0,0.038167495,0.0133867749195793,0.4535157189210402,15.296752943942067,0.1126134267072624,0.1126134267072624
2022,79233,HR,HEALTHCARE REALTY TRUST INC,354.0,0.042594958,0.0150763562566504,0.4576203593882341,15.252549374952055,-0.1209054005640719,-0.1209054005640719
2004,79238,SKT,TANGER FACTORY OUTLET CENTERS IN,144.0,0.05125003,0.0180740231783368,0.1024415087386788,13.28280225696559,0.3799941889309493,0.3799941889309493
2005,79238,SKT,TANGER FACTORY OUTLET CENTERS IN,156.0,0.048048764,0.0186833502555534,0.2504365860577971,13.50340112353019,0.1417995154675724,0.1417995154675724
2006,79238,SKT,TANGER FACTORY OUTLET CENTERS IN,168.0,0.03750715,0.0188685017301048,0.4137575636873214,13.876688233544028,0.4151328195004948,0.4151328195004948
2007,79238,SKT,TANGER FACTORY OUTLET CENTERS IN,180.0,0.035097145,0.0188507831403857,0.5568013546745912,14.026469938898195,0.000801539725751,0.000801539725751
2008,79238,SKT,TANGER FACTORY OUTLET CENTERS IN,192.0,0.03850771,0.0223049576029147,0.7185243937501019,13.998688925804544,0.0378225348657106,0.0378225348657106
2009,79238,SKT,TANGER FACTORY OUTLET CENTERS IN,204.0,0.041830342,0.0198995673521356,0.5959114432309592,14.010455972644486,0.0837367270209572,0.0837367270209572
2010,79238,SKT,TANGER FACTORY OUTLET CENTERS IN,216.0,0.03387387,0.0254516856972232,0.5055632284733139,14.397749430510226,0.3609649434278166,0.3609649434278166
2011,79238,SKT,TANGER FACTORY OUTLET CENTERS IN,228.0,0.028110405,0.0234246998472912,0.4560206678892418,14.643179352344312,0.1790626597252385,0.1790626597252385
2012,79238,SKT,TANGER FACTORY OUTLET CENTERS IN,240.0,0.024721986,0.0232262240066108,0.4279298779162497,14.886819856399503,0.197642619442834,0.197642619442834
2013,79238,SKT,TANGER FACTORY OUTLET CENTERS IN,252.0,0.025343932,0.0253855460079806,0.4245525832467186,14.97911110590054,-0.039915633469063,-0.039915633469063
2014,79238,SKT,TANGER FACTORY OUTLET CENTERS IN,264.0,0.026189575,0.0254401540895361,0.3242999787833694,15.02360489612016,0.1859594030516482,0.1859594030516482
2015,79238,SKT,TANGER FACTORY OUTLET CENTERS IN,276.0,0.031001804,0.0225622570973375,0.2898745532607184,14.99193818325128,-0.0811657765853308,-0.0811657765853308
2016,79238,SKT,TANGER FACTORY OUTLET CENTERS IN,288.0,0.038403917,0.0256404345748981,0.3209714087861887,15.064615279611514,0.1332959932450423,0.1332959932450423
2017,79238,SKT,TANGER FACTORY OUTLET CENTERS IN,300.0,0.04907553,0.024232332651886,0.408231682033734,14.7798340937985,-0.2226244358459415,-0.2226244358459415
2018,79238,SKT,TANGER FACTORY OUTLET CENTERS IN,312.0,0.06114082,0.0212324684691914,0.5347123138064989,14.57765514623623,-0.1905671494794931,-0.1905671494794931
2019,79238,SKT,TANGER FACTORY OUTLET CENTERS IN,324.0,0.08338373,0.0251198709170365,0.7129578333720826,14.28885138720841,-0.2120001326329279,-0.2120001326329279
2020,79238,SKT,TANGER FACTORY OUTLET CENTERS IN,336.0,0.15921302,0.0224685735532008,1.6191450392539386,13.47162907733779,-0.2744366766576522,-0.2744366766576522
2021,79238,SKT,TANGER FACTORY OUTLET CENTERS IN,348.0,0.030273601,0.0162856934762463,2.188340953489024,14.355627742044035,1.0201629390391362,1.0201629390391362
2022,79238,SKT,TANGER FACTORY OUTLET CENTERS IN,360.0,0.045615133,0.017597959560142,2.056994775839108,14.3614670378104,-0.0241829525925546,-0.0241829525925546
2023,79238,SKT,TANGER FACTORY OUTLET CENTERS IN,372.0,0.04131172,0.0236377296624187,1.9153208756144284,14.646649786276251,0.6177927790135582,0.6177927790135582
2024,79238,SKT,TANGER FACTORY OUTLET CENTERS IN,384.0,0.034020167,0.0251445711457231,1.9421581430095167,15.011206513700278,0.2776167845791817,0.2776167845791817
2004,79449,PPS,POST PROPERTIES INC,144.0,0.05947353,0.0075980859980209,0.190022872099272,13.986337881374274,0.3255216488641352,0.3255216488641352
2005,79449,PPS,POST PROPERTIES INC,156.0,0.05041111,0.0067113443723132,0.2813500430101299,14.179628937616632,0.2033212988209154,0.2033212988209154
2006,79449,PPS,POST PROPERTIES INC,168.0,0.038346775,0.0082308301574085,0.3391702875803187,14.481104972550114,0.1896447424941676,0.1896447424941676
2007,79449,PPS,POST PROPERTIES INC,180.0,0.04129153,0.0090487209671763,0.4547315903258433,14.462019182509673,-0.1980128534760487,-0.1980128534760487
2008,79449,PPS,POST PROPERTIES INC,192.0,0.06304881,0.009404393731708,0.6076266074409992,14.077172646418324,-0.5037366585564149,-0.5037366585564149
2009,79449,PPS,POST PROPERTIES INC,204.0,0.08109693,-0.0029517139870092,1.165276173614899,13.401245093225642,0.2555475575835766,0.2555475575835766
2010,79449,PPS,POST PROPERTIES INC,216.0,0.031406205,-0.0025184132276529,1.2772755519155696,14.030820185166974,0.9095312582137508,0.9095312582137508
2011,79449,PPS,POST PROPERTIES INC,228.0,0.019809002,0.0074191849804414,1.3341955754560493,14.51313765135769,0.2302362458035001,0.2302362458035001
2012,79449,PPS,POST PROPERTIES INC,240.0,0.01804778,0.0127976052048635,1.276304128910516,14.770182813706166,0.1657185698584549,0.1657185698584549
2013,79449,PPS,POST PROPERTIES INC,252.0,0.023070158,0.0174175572117101,1.241291342162377,14.748893096905034,-0.0700932891058769,-0.0700932891058769
2014,79449,PPS,POST PROPERTIES INC,264.0,0.026594674,0.0167620936160643,0.9253857930545392,14.866904553728794,0.3380342066961246,0.3380342066961246
2015,79449,PPS,POST PROPERTIES INC,276.0,0.028383406,0.0147879866449999,0.5748378120335136,14.958611189472018,0.0373895174760816,0.0373895174760816
2016,79449,PPS,POST PROPERTIES INC,287.0,0.029537033,0.0181496727396943,0.3159700306152198,15.009185350714793,0.1243345388203727,0.1243345388203727
2004,79542,XEL,EXCEL REALTY TRUST INC,396.0,0.06463178,0.0161742568177834,0.0495080227205329,14.74037663065708,0.1700062296836413,0.1700062296836413
2005,79542,XEL,EXCEL REALTY TRUST INC,408.0,0.116860725,0.0152519675080176,0.1990283038059295,14.765240281780358,0.0209414228894178,0.0209414228894178
2006,79542,XEL,EXCEL REALTY TRUST INC,420.0,0.11887783,0.0148395924585272,0.3002235724606193,14.817919250865373,0.228903506098921,0.228903506098921
2007,79542,XEL,EXCEL REALTY TRUST INC,423.0,0.039682582,0.0155849579248132,0.3424937170113833,15.006558838046397,0.2264038874360001,0.2264038874360001
2004,79558,BFS,SAUL CENTERS INC,144.0,0.049571786,0.0310195182861079,0.0496558165825914,13.126976061553306,0.408688843808771,0.408688843808771
2005,79558,BFS,SAUL CENTERS INC,156.0,0.044124648,0.0274942000257288,0.1416225426698887,13.278814699353129,-0.0121080593040187,-0.0121080593040187
2006,79558,BFS,SAUL CENTERS INC,168.0,0.038183592,0.028158815312685,0.3935161653294107,13.512476647316763,0.592142544205237,0.592142544205237
2007,79558,BFS,SAUL CENTERS INC,180.0,0.03269436,0.025652762235743,0.5377733731866484,13.723255281688042,0.0024919042368505,0.0024919042368505
2008,79558,BFS,SAUL CENTERS INC,192.0,0.040906858,0.0215437639757657,0.6960107901849905,13.605052901547753,-0.229768962577332,-0.229768962577332
2009,79558,BFS,SAUL CENTERS INC,204.0,0.055746492,0.0179391489831741,0.8761315684146026,13.198490491325003,-0.1305265776699229,-0.1305265776699229
2010,79558,BFS,SAUL CENTERS INC,216.0,0.03561625,0.0155147778707473,0.8096115072652138,13.516090031626376,0.4983436439742128,0.4983436439742128
2011,79558,BFS,SAUL CENTERS INC,228.0,0.03607032,0.0119173148522251,0.7675006691751777,13.514882478761844,-0.2254515956065321,-0.2254515956065321
2012,79558,BFS,SAUL CENTERS INC,240.0,0.034311157,0.011449675077987,0.7446928504279745,13.598401382295316,0.2521855806335742,0.2521855806335742
2013,79558,BFS,SAUL CENTERS INC,252.0,0.031400427,0.0114344591768465,0.7903888765841677,13.722428665766833,0.1516336025806448,0.1516336025806448
2014,79558,BFS,SAUL CENTERS INC,264.0,0.030026032,0.0154769617113211,0.5941767635132789,13.83510956558834,0.2369939289574896,0.2369939289574896
2015,79558,BFS,SAUL CENTERS INC,276.0,0.030905074,0.0156652592750978,0.5344675992896433,13.920655658563652,-0.075067384501346,-0.075067384501346
2016,79558,BFS,SAUL CENTERS INC,288.0,0.030058073,0.0170014462761218,0.5290539209382835,14.04420807719906,0.3413725347874841,0.3413725347874841
2017,79558,BFS,SAUL CENTERS INC,300.0,0.03211533,0.0165596351903853,0.5615899149759709,14.09521262911786,-0.041494723215672,-0.041494723215672
2018,79558,BFS,SAUL CENTERS INC,312.0,0.03944641,0.0156136824316672,0.6640500021253645,13.956172813200872,-0.2035844310348075,-0.2035844310348075
2019,79558,BFS,SAUL CENTERS INC,324.0,0.038791742,0.0164328592226596,0.8839294796468753,14.01837108978021,0.162660246052378,0.162660246052378
2020,79558,BFS,SAUL CENTERS INC,336.0,0.066424854,0.0146095947662262,0.910319450600798,13.525120568171978,-0.359462455388148,-0.359462455388148
2021,79558,BFS,SAUL CENTERS INC,348.0,0.049623713,0.0129549571522055,0.9828579975061346,13.831112019428495,0.7657227543464049,0.7657227543464049
2022,79558,BFS,SAUL CENTERS INC,360.0,0.049197316,0.0150455188855641,0.9384449267479557,13.907562494477515,-0.1948956499251831,-0.1948956499251831
2023,79558,BFS,SAUL CENTERS INC,372.0,0.062953256,0.0141285576902846,0.9523866003441496,13.70549072264726,0.0271426505732579,0.0271426505732579
2024,79558,BFS,SAUL CENTERS INC,384.0,0.060991254,0.0135447336404422,0.8862437989736062,13.74125954640064,0.0504129105048154,0.0504129105048154
2004,79770,LXP,L X P INDUSTRIAL TRUST,144.0,0.059656803,0.016430771565271,0.0813367612125811,13.78447979558539,0.1974402903574521,0.1974402903574521
2005,79770,LXP,L X P INDUSTRIAL TRUST,156.0,0.061794113,0.0126242715168545,0.1685028270435724,13.941429513899529,0.0052056134640958,0.0052056134640958
2006,79770,LXP,L X P INDUSTRIAL TRUST,168.0,0.07091667,0.0096727479518968,0.1920147559405606,13.934025749693264,0.1572021207357501,0.1572021207357501
2007,79770,LXP,L X P INDUSTRIAL TRUST,180.0,0.09200827,0.005393248731269,0.2927765813502463,14.077172971521732,-0.19901420993408,-0.19901420993408
2008,79770,LXP,L X P INDUSTRIAL TRUST,192.0,0.2715436,0.0080390809828521,0.68335017593539,13.582693550814772,-0.6042861370447684,-0.6042861370447684
2009,79770,LXP,L X P INDUSTRIAL TRUST,204.0,0.13207428,0.0079084497886054,1.5011496059352207,13.00927229609342,0.4268713844422531,0.4268713844422531
2010,79770,LXP,L X P INDUSTRIAL TRUST,216.0,0.04839314,-0.0031300290144074,1.7180250134367452,13.698394110397604,0.3884360321996574,0.3884360321996574
2011,79770,LXP,L X P INDUSTRIAL TRUST,228.0,0.05013101,0.0155354134010293,1.7157092829927716,14.04589319488844,-0.0008374464145703,-0.0008374464145703
2012,79770,LXP,L X P INDUSTRIAL TRUST,240.0,0.052952413,0.0132947349839529,1.711607044942524,14.191993111079675,0.4785855067021491,0.4785855067021491
2013,79770,LXP,L X P INDUSTRIAL TRUST,252.0,0.044931848,0.0131860013359248,1.7545704899014611,14.711551593835203,0.0319133237710675,0.0319133237710675
2014,79770,LXP,L X P INDUSTRIAL TRUST,264.0,0.058042552,0.0134139548378486,1.4129406259732091,14.735977733168257,0.1450025999115685,0.1450025999115685
2015,79770,LXP,L X P INDUSTRIAL TRUST,276.0,0.07489521,0.0173018414867906,1.0930951985684432,14.570871693285184,-0.2114895440056988,-0.2114895440056988
2016,79770,LXP,L X P INDUSTRIAL TRUST,288.0,0.07211697,0.018554880319346,1.053371240780037,14.625458535030512,0.4464062785703762,0.4464062785703762
2017,79770,LXP,L X P INDUSTRIAL TRUST,300.0,0.06822241,0.0177343494201629,0.8239132781096631,14.70671708488579,-0.0418011455856249,-0.0418011455856249
2018,79770,LXP,L X P INDUSTRIAL TRUST,312.0,0.08416003,0.0173940647343501,0.8582946955852798,14.51965602883547,-0.0736323156025154,-0.0736323156025154
2019,79770,LXP,L X P INDUSTRIAL TRUST,324.0,0.058716867,0.017640678420353,0.8603311096455298,14.674687037641364,0.3490660216611914,0.3490660216611914
2020,79770,LXP,L X P INDUSTRIAL TRUST,336.0,0.03768036,0.0150629885636712,0.5899156793079192,14.852634170192625,0.0413385534022821,0.0413385534022821
2021,79770,LXP,L X P INDUSTRIAL TRUST,348.0,0.033735994,0.0169051684780236,0.399156443016057,15.076436687453509,0.5224025134180701,0.5224025134180701
2022,79770,LXP,L X P INDUSTRIAL TRUST,360.0,0.04089967,0.0119561907090985,0.4671783204970909,15.003303740603751,-0.3295453861081786,-0.3295453861081786
2023,79770,LXP,L X P INDUSTRIAL TRUST,372.0,0.050131235,0.0140671465736552,0.5661324751468487,14.856053231620232,0.042498281014107,0.042498281014107
2024,79770,LXP,L X P INDUSTRIAL TRUST,384.0,0.056074783,0.0122190831163715,0.6115436043726453,14.807910572261534,-0.1327631667029197,-0.1327631667029197
2004,79777,CBL,C B L & ASSOCIATES PPTYS INC,156.0,0.046329107,0.0194426578735417,0.2767149633164832,14.433964575045254,0.4166103508927279,0.4166103508927279
2005,79777,CBL,C B L & ASSOCIATES PPTYS INC,168.0,0.03964298,0.0188837928142665,0.4088319320477072,14.729677452149048,0.0817817349802274,0.0817817349802274
2006,79777,CBL,C B L & ASSOCIATES PPTYS INC,180.0,0.044507984,0.0178924089381396,0.5611389155392146,14.793452260500295,0.1472958237842292,0.1472958237842292
2007,79777,CBL,C B L & ASSOCIATES PPTYS INC,192.0,0.054984275,0.0158991165638744,0.681000749163026,14.68907905362166,-0.4131914768342355,-0.4131914768342355
2008,79777,CBL,C B L & ASSOCIATES PPTYS INC,204.0,0.15882452,0.0123009456931051,1.221020432596618,13.911423851836435,-0.6042861370447684,-0.6042861370447684
2009,79777,CBL,C B L & ASSOCIATES PPTYS INC,216.0,0.24796586,0.0115547211104993,3.1894077484589745,13.347112859464085,0.7741281770243453,0.7741281770243453
2010,79777,CBL,C B L & ASSOCIATES PPTYS INC,228.0,0.03736879,0.0091551541067884,3.4941950781982496,14.451075245632037,0.9156812015403036,0.9156812015403036
2011,79777,CBL,C B L & ASSOCIATES PPTYS INC,240.0,0.049313083,0.0127193641546005,3.4165864234230505,14.692130706235645,-0.0519752150083809,-0.0519752150083809
2012,79777,CBL,C B L & ASSOCIATES PPTYS INC,252.0,0.042447936,0.0139828797577646,3.3078427910744197,14.927404166456208,0.4108297815919473,0.4108297815919473
2013,79777,CBL,C B L & ASSOCIATES PPTYS INC,264.0,0.041730374,0.0151248896389353,3.4172275320632752,15.062276799731158,-0.1133954031155347,-0.1133954031155347
2014,79777,CBL,C B L & ASSOCIATES PPTYS INC,276.0,0.051754665,0.017645017966516,2.1571088757200023,14.96232544064887,0.1409118199752288,0.1409118199752288
2015,79777,CBL,C B L & ASSOCIATES PPTYS INC,288.0,0.06486135,0.0197603849045989,1.4877181385550502,14.83250359992203,-0.3170358094826269,-0.3170358094826269
2016,79777,CBL,C B L & ASSOCIATES PPTYS INC,300.0,0.093511224,0.0188209476059861,1.3760237857891342,14.48111730421435,0.0217372083042566,0.0217372083042566
2017,79777,CBL,C B L & ASSOCIATES PPTYS INC,312.0,0.13086231,0.0206050147625643,1.20043426269673,14.153229892276672,-0.4427174721366368,-0.4427174721366368
2018,79777,CBL,C B L & ASSOCIATES PPTYS INC,324.0,0.21861894,0.0178872399067307,1.415106962981003,13.459684646848125,-0.5982016970123114,-0.5982016970123114
2019,79777,CBL,C B L & ASSOCIATES PPTYS INC,336.0,0.254497,0.0136014112710797,1.847155369206138,12.387069460025645,-0.1794862634465106,-0.1794862634465106
2004,79778,CPG,CHELSEA PROPERTY GROUP INC,141.0,0.036327854,0.025902772181454,0.006153438010637,14.796236509962132,0.2585428664775338,0.2585428664775338
2004,79782,REG,REGENCY CENTERS CORP,144.0,0.045772504,0.0140494728289703,0.0564491216945327,14.82764325506841,0.4574597634841442,0.4574597634841442
2005,79782,REG,REGENCY CENTERS CORP,156.0,0.038482595,0.0133830235772237,0.1361524030267803,15.075445517790897,0.1067032916795513,0.1067032916795513
2006,79782,REG,REGENCY CENTERS CORP,168.0,0.033347502,0.0125517402766408,0.2704710834136279,15.346705293686862,0.3733745789922442,0.3733745789922442
2007,79782,REG,REGENCY CENTERS CORP,180.0,0.033886675,0.0146649027293361,0.4509312924516611,15.46095228429909,-0.1453375207308035,-0.1453375207308035
2008,79782,REG,REGENCY CENTERS CORP,192.0,0.050453197,0.0168070697386019,0.879574696520613,15.189261758584223,-0.2349488894963677,-0.2349488894963677
2009,79782,REG,REGENCY CENTERS CORP,204.0,0.073109314,0.0153200086900022,1.22149307712636,14.769838406690711,-0.1974550318917146,-0.1974550318917146
2010,79782,REG,REGENCY CENTERS CORP,216.0,0.049130034,0.0050834186094164,1.2020955433518707,14.962886901496631,0.266169427352648,0.266169427352648
2011,79782,REG,REGENCY CENTERS CORP,228.0,0.042858526,0.0125372954000574,1.2042542990698433,15.113974995115877,-0.0695727470559729,-0.0695727470559729
2012,79782,REG,REGENCY CENTERS CORP,240.0,0.040180806,0.0135036644318841,1.2064428085544254,15.23579580277059,0.3044112154270857,0.3044112154270857
2013,79782,REG,REGENCY CENTERS CORP,252.0,0.036386963,0.014797414470867,1.226564492672824,15.346149143413768,0.0200359922810264,0.0200359922810264
2014,79782,REG,REGENCY CENTERS CORP,264.0,0.03391918,0.0157600153135357,1.0673130667280075,15.443079068211878,0.4248511826616765,0.4248511826616765
2015,79782,REG,REGENCY CENTERS CORP,276.0,0.029452136,0.0165727585935092,0.925265379669816,15.621021082965887,0.1008652468751101,0.1008652468751101
2016,79782,REG,REGENCY CENTERS CORP,288.0,0.0252921,0.017544709331303,0.6252643260866422,15.842887138395865,0.0401150997929646,0.0401150997929646
2017,79782,REG,REGENCY CENTERS CORP,300.0,0.024897119,0.0115748426293006,0.257797020255903,16.141576813231243,0.0358117701524913,0.0358117701524913
2018,79782,REG,REGENCY CENTERS CORP,312.0,0.03520232,0.0139977034674437,0.2245814092402933,16.15988846812195,-0.1206215866615227,-0.1206215866615227
2019,79782,REG,REGENCY CENTERS CORP,324.0,0.034799803,0.014656383711337,0.3624612956271782,16.21897295330288,0.1141447923528118,0.1141447923528118
2020,79782,REG,REGENCY CENTERS CORP,336.0,0.052849133,0.0147452348257171,0.744654417373225,15.824181423606015,-0.2389853515395716,-0.2389853515395716
2021,79782,REG,REGENCY CENTERS CORP,348.0,0.03532909,0.0111819070511293,1.0277528151080093,16.19428388125576,0.7148218662439481,0.7148218662439481
